,YM,Type,BAS_ID,TotalSpent,DisSpent,NumofSpent,NumofDisSpent
47756,202008,제과점,63313,4489900,319200,451,6
47757,202008,제과점,63318,37800,0,3,0
47758,202008,제과점,63319,101000,0,10,0
47759,202008,제과점,63321,5456080,15420,499,2
47760,202008,제과점,63323,30773740,44800,2820,7
47761,202008,제과점,63324,9388020,0,840,0
47762,202008,제과점,63331,444900,0,41,0
47763,202008,제과점,63333,89567520,150400,5866,14
47764,202008,제과점,63337,21064709,96000,1403,4
47765,202008,제과점,63338,7189500,18000,743,2
47766,202008,제과점,63339,5425500,0,324,0
47767,202008,제과점,63340,594000,0,12,0
47768,202008,제과점,63351,188300,0,12,0
47769,202008,제과점,63357,2226500,5000,285,1
47770,202008,제과점,63360,42600,0,7,0
47771,202008,제과점,63361,1211400,0,124,0
47772,202008,제과점,63365,3074600,5000,344,1
47773,202008,제과점,63500,34258400,198740,1484,8
47774,202008,제과점,63504,652100,0,37,0
47775,202008,제과점,63506,17175760,89200,1489,8
47776,202008,제과점,63507,34000,0,4,0
47777,202008,제과점,63508,16291710,212200,1344,11
47778,202008,제과점,63509,6915370,16400,729,3
47779,202008,제과점,63510,9185460,73790,786,6
47780,202008,제과점,63513,3673250,0,378,0
47781,202008,제과점,63517,42200,0,3,0
47782,202008,제과점,63526,690000,0,45,0
47783,202008,제과점,63528,2560300,0,168,0
47784,202008,제과점,63530,7841330,26400,664,1
47785,202008,제과점,63535,8276101,8000,659,1
47786,202008,제과점,63545,10018000,4800,226,1
47787,202008,제과점,63546,26101606,45690,2244,5
47788,202008,제과점,63547,4967770,900,710,1
47789,202008,제과점,63559,29749360,141500,2588,12
47790,202008,제과점,63560,13230400,0,959,0
47791,202008,제과점,63565,137000,0,12,0
47792,202008,제과점,63566,1474490,0,114,0
47793,202008,제과점,63567,5659560,0,570,0
47794,202008,제과점,63568,24041690,159200,1201,6
47795,202008,제과점,63572,5410940,34500,647,5
47796,202008,제과점,63573,5346860,34710,451,4
47797,202008,제과점,63584,10082130,90210,882,7
47798,202008,제과점,63587,9104980,0,639,0
47799,202008,제과점,63589,8894630,53910,1134,9
47800,202008,제과점,63590,27322550,123550,2203,4
47801,202008,제과점,63591,24921010,12900,1615,2
47802,202008,제과점,63592,15071300,305040,931,1
47803,202008,제과점,63593,18583880,113540,1685,5
47804,202008,제과점,63594,2722840,17100,326,1
47805,202008,제과점,63595,18246750,43950,1565,5
47806,202008,제과점,63596,1649000,0,107,0
47807,202008,제과점,63600,3032280,0,357,0
47808,202008,제과점,63604,6377770,2850,688,1
47809,202008,제과점,63606,859900,0,72,0
47810,202008,제과점,63610,2565960,14200,185,1
47811,202008,제과점,63611,730200,0,71,0
47812,202008,제과점,63618,100000,0,11,0
47813,202008,제과점,63621,10907240,46100,1006,5
47814,202008,제과점,63626,211500,0,15,0
47815,202008,제과점,63627,119500,0,12,0
47816,202008,제과점,63629,17629960,16940,1412,5
47817,202008,제과점,63630,41000,0,2,0
47818,202008,제과점,63640,27540920,320750,2049,15
47819,202008,제과점,63641,791900,17500,49,1
47820,202008,제과점,63642,6931090,17500,812,2
47821,202008,제과점,63643,17418530,22150,1318,3
47822,202008,제과점,63644,18189410,76575,1818,10
47823,202008,제약회사,63069,113000,113000,1,1
47824,202008,제약회사,63299,2600000,0,3,0
47825,202008,제화점,63124,1716300,0,24,0
47826,202008,제화점,63132,560000,0,7,0
47827,202008,제화점,63140,655000,0,5,0
47828,202008,제화점,63198,1012000,0,8,0
47829,202008,제화점,63229,50000,0,2,0
47830,202008,제화점,63361,96000,0,5,0
47831,202008,조명기구,63014,644000,0,18,0
47832,202008,조명기구,63062,6125300,0,81,0
47833,202008,조명기구,63074,3094650,0,26,0
47834,202008,조명기구,63094,3325500,0,55,0
47835,202008,조명기구,63122,42000,0,3,0
47836,202008,조명기구,63126,6293680,0,114,0
47837,202008,조명기구,63127,8215800,0,29,0
47838,202008,조명기구,63132,428000,0,6,0
47839,202008,조명기구,63146,21900000,0,3,0
47840,202008,조명기구,63147,153000,0,5,0
47841,202008,조명기구,63148,1109000,0,14,0
47842,202008,조명기구,63151,259000,0,7,0
47843,202008,조명기구,63154,279800,0,6,0
47844,202008,조명기구,63159,125000,0,4,0
47845,202008,조명기구,63164,630000,0,9,0
47846,202008,조명기구,63168,264300,0,16,0
47847,202008,조명기구,63169,715000,0,9,0
47848,202008,조명기구,63172,30032900,21700,365,2
47849,202008,조명기구,63176,52000,0,5,0
47850,202008,조명기구,63185,921600,7700,18,1
47851,202008,조명기구,63186,30000,0,1,0
47852,202008,조명기구,63190,2208660,0,46,0
47853,202008,조명기구,63194,209600,0,16,0
47854,202008,조명기구,63204,114500,0,9,0
47855,202008,조명기구,63206,3339800,0,45,0
47856,202008,조명기구,63221,748000,0,7,0
47857,202008,조명기구,63224,21662950,0,455,0
47858,202008,조명기구,63236,17101650,0,106,0
47859,202008,조명기구,63278,30000,0,1,0
47860,202008,조명기구,63284,417000,0,5,0
47861,202008,조명기구,63299,19122100,0,406,0
47862,202008,조명기구,63300,63000,0,3,0
47863,202008,조명기구,63305,537350,0,6,0
47864,202008,조명기구,63307,315000,0,1,0
47865,202008,조명기구,63316,529000,0,12,0
47866,202008,조명기구,63361,1406400,0,32,0
47867,202008,조명기구,63545,1178900,0,44,0
47868,202008,조명기구,63570,3833880,0,83,0
47869,202008,조명기구,63579,9500,0,1,0
47870,202008,조명기구,63588,4519800,0,68,0
47871,202008,조명기구,63590,583000,0,17,0
47872,202008,조명기구,63591,4340010,15610,90,2
47873,202008,조명기구,63595,62000,0,4,0
47874,202008,조명기구,63596,5000,0,1,0
47875,202008,조명기구,63604,673700,0,26,0
47876,202008,조명기구,63621,265000,0,4,0
47877,202008,조명기구,63628,2311000,0,21,0
47878,202008,조명기구,63629,579000,0,7,0
47879,202008,조세서비스,63042,8322900,0,657,0
47880,202008,조세서비스,63122,322474570,0,33872,0
47881,202008,조세서비스,63343,14132110,0,42,0
47882,202008,종합레져타운,63543,17567000,32000,298,1
47883,202008,종합레져타운,63572,21264000,17040,739,2
47884,202008,종합병원,63109,148803650,188230,2163,5
47885,202008,종합병원,63127,523728980,602764,7933,39
47886,202008,종합병원,63169,837601070,1819487,11150,52
47887,202008,종합병원,63184,159803950,386540,2348,14
47888,202008,종합병원,63227,189267970,512760,2927,7
47889,202008,종합병원,63241,36489218,0,9,0
47890,202008,종합병원,63243,12516070,0,97,0
47891,202008,종합병원,63585,175750630,166990,3128,20
47892,202008,종합병원,63590,1046450,0,9,0
47893,202008,종합용역,63001,8345040,0,66,0
47894,202008,종합용역,63005,495000,0,1,0
47895,202008,종합용역,63022,372700,0,7,0
47896,202008,종합용역,63026,419000,0,2,0
47897,202008,종합용역,63037,2162000,0,32,0
47898,202008,종합용역,63044,110000,0,1,0
47899,202008,종합용역,63047,1892400,16000,76,2
47900,202008,종합용역,63049,99000,0,1,0
47901,202008,종합용역,63057,117000,0,2,0
47902,202008,종합용역,63060,70000,0,1,0
47903,202008,종합용역,63062,165000,0,1,0
47904,202008,종합용역,63066,9736300,0,411,0
47905,202008,종합용역,63067,1657480,0,8,0
47906,202008,종합용역,63069,80000,0,2,0
47907,202008,종합용역,63074,8352250,0,55,0
47908,202008,종합용역,63076,102300,0,1,0
47909,202008,종합용역,63083,1387300,0,19,0
47910,202008,종합용역,63084,114400,0,2,0
47911,202008,종합용역,63093,790500,0,4,0
47912,202008,종합용역,63094,20493490,0,204,0
47913,202008,종합용역,63096,93000,0,3,0
47914,202008,종합용역,63101,4000000,0,1,0
47915,202008,종합용역,63102,260000,0,4,0
47916,202008,종합용역,63107,2579800,0,21,0
47917,202008,종합용역,63109,155800,0,3,0
47918,202008,종합용역,63116,624000,0,23,0
47919,202008,종합용역,63117,330000,0,3,0
47920,202008,종합용역,63121,165000,0,4,0
47921,202008,종합용역,63122,60000,0,1,0
47922,202008,종합용역,63126,125000,0,10,0
47923,202008,종합용역,63128,1780000,0,1,0
47924,202008,종합용역,63133,2000000,0,1,0
47925,202008,종합용역,63142,1462750,0,14,0
47926,202008,종합용역,63145,50000,0,1,0
47927,202008,종합용역,63146,41000,0,1,0
47928,202008,종합용역,63147,3445000,0,19,0
47929,202008,종합용역,63149,100000,0,2,0
47930,202008,종합용역,63152,328900,0,5,0
47931,202008,종합용역,63159,104300,0,8,0
47932,202008,종합용역,63164,512000,0,6,0
47933,202008,종합용역,63166,111000,0,9,0
47934,202008,종합용역,63167,380000,0,4,0
47935,202008,종합용역,63168,271500,0,31,0
47936,202008,종합용역,63169,1630000,0,2,0
47937,202008,종합용역,63174,1755000,0,3,0
47938,202008,종합용역,63175,249700,0,3,0
47939,202008,종합용역,63176,630000,0,3,0
47940,202008,종합용역,63178,300000,0,3,0
47941,202008,종합용역,63180,105000,0,3,0
47942,202008,종합용역,63182,450000,0,2,0
47943,202008,종합용역,63183,73000,0,2,0
47944,202008,종합용역,63184,1050000,0,2,0
47945,202008,종합용역,63185,2336000,0,7,0
47946,202008,종합용역,63190,130000,0,1,0
47947,202008,종합용역,63191,33000,0,1,0
47948,202008,종합용역,63198,279400,0,9,0
47949,202008,종합용역,63206,400000,0,1,0
47950,202008,종합용역,63216,300000,0,1,0
47951,202008,종합용역,63218,17000,0,1,0
47952,202008,종합용역,63220,11580000,0,9,0
47953,202008,종합용역,63221,135000,0,3,0
47954,202008,종합용역,63223,787400,0,15,0
47955,202008,종합용역,63227,5376000,0,24,0
47956,202008,종합용역,63229,308000,0,3,0
47957,202008,종합용역,63230,6394000,0,118,0
47958,202008,종합용역,63232,181000,0,5,0
47959,202008,종합용역,63240,231000,0,1,0
47960,202008,종합용역,63246,3700000,0,1,0
47961,202008,종합용역,63248,1301000,0,2,0
47962,202008,종합용역,63252,2200000,0,1,0
47963,202008,종합용역,63253,165000,0,1,0
47964,202008,종합용역,63259,1360000,0,2,0
47965,202008,종합용역,63260,50000,0,1,0
47966,202008,종합용역,63264,2000000,0,1,0
47967,202008,종합용역,63274,455000,0,2,0
47968,202008,종합용역,63281,3005000,0,4,0
47969,202008,종합용역,63286,130000,0,2,0
47970,202008,종합용역,63298,135000,0,3,0
47971,202008,종합용역,63304,3135000,0,1,0
47972,202008,종합용역,63305,1658500,0,16,0
47973,202008,종합용역,63311,72000,0,1,0
47974,202008,종합용역,63312,1797500,0,3,0
47975,202008,종합용역,63318,275000,0,1,0
47976,202008,종합용역,63319,1020000,0,7,0
47977,202008,종합용역,63324,160000,0,1,0
47978,202008,종합용역,63325,825000,0,1,0
47979,202008,종합용역,63335,356000,0,2,0
47980,202008,종합용역,63339,16614300,0,113,0
47981,202008,종합용역,63345,469000,0,6,0
47982,202008,종합용역,63357,360000,0,3,0
47983,202008,종합용역,63510,89000,0,1,0
47984,202008,종합용역,63521,5291600,0,255,0
47985,202008,종합용역,63545,565000,0,1,0
47986,202008,종합용역,63581,1663180,0,15,0
47987,202008,종합용역,63582,13890900,0,127,0
47988,202008,종합용역,63584,490000,0,4,0
47989,202008,종합용역,63585,2320000,0,8,0
47990,202008,종합용역,63600,1000000,0,1,0
47991,202008,종합용역,63602,170000,0,1,0
47992,202008,종합용역,63623,175000,0,1,0
47993,202008,종합용역,63625,570000,0,10,0
47994,202008,종합용역,63627,341000,0,3,0
47995,202008,종합용역,63628,150000,0,1,0
47996,202008,종합용역,63635,2923400,0,58,0
47997,202008,주류판매점,63008,1961300,22000,133,1
47998,202008,주류판매점,63011,2098000,0,29,0
47999,202008,주류판매점,63012,241507,0,10,0
48000,202008,주류판매점,63016,7361830,0,464,0
48001,202008,주류판매점,63036,40000,0,1,0
48002,202008,주류판매점,63067,2619500,0,30,0
48003,202008,주류판매점,63082,877000,0,12,0
48004,202008,주류판매점,63088,10392800,0,116,0
48005,202008,주류판매점,63091,907900,0,16,0
48006,202008,주류판매점,63133,19165050,0,246,0
48007,202008,주류판매점,63165,595500,0,20,0
48008,202008,주류판매점,63216,120000,0,2,0
48009,202008,주류판매점,63219,350000,0,4,0
48010,202008,주류판매점,63344,54000,0,1,0
48011,202008,주류판매점,63364,1032000,0,12,0
48012,202008,주류판매점,63522,3533600,0,57,0
48013,202008,주류판매점,63591,569000,0,12,0
48014,202008,주류판매점,63608,776000,0,9,0
48015,202008,주류판매점,63624,1692500,0,29,0
48016,202008,주방용구,63010,452715,0,18,0
48017,202008,주방용구,63028,400000,0,1,0
48018,202008,주방용구,63035,22000,0,2,0
48019,202008,주방용구,63056,291500,0,1,0
48020,202008,주방용구,63083,2048000,0,4,0
48021,202008,주방용구,63093,10660800,0,24,0
48022,202008,주방용구,63116,880000,0,4,0
48023,202008,주방용구,63118,4000000,0,2,0
48024,202008,주방용구,63126,110000,0,1,0
48025,202008,주방용구,63136,4000000,0,1,0
48026,202008,주방용구,63140,516000,0,4,0
48027,202008,주방용구,63148,20447400,10000,105,1
48028,202008,주방용구,63149,1411600,0,17,0
48029,202008,주방용구,63154,790000,0,4,0
48030,202008,주방용구,63155,3544000,0,12,0
48031,202008,주방용구,63160,83000,0,2,0
48032,202008,주방용구,63177,20000,0,1,0
48033,202008,주방용구,63184,950000,0,1,0
48034,202008,주방용구,63192,1612000,0,29,0
48035,202008,주방용구,63194,6475160,0,133,0
48036,202008,주방용구,63200,190000,0,6,0
48037,202008,주방용구,63212,594000,0,15,0
48038,202008,주방용구,63214,450000,0,1,0
48039,202008,주방용구,63225,1475200,0,9,0
48040,202008,주방용구,63227,4330000,0,1,0
48041,202008,주방용구,63229,10428800,0,43,0
48042,202008,주방용구,63236,4207500,0,28,0
48043,202008,주방용구,63240,3300000,0,1,0
48044,202008,주방용구,63249,2703000,7000,275,2
48045,202008,주방용구,63260,2643300,0,15,0
48046,202008,주방용구,63261,2860000,0,3,0
48047,202008,주방용구,63264,13469000,338970,266,4
48048,202008,주방용구,63277,90000,0,3,0
48049,202008,주방용구,63283,2750000,0,1,0
48050,202008,주방용구,63296,955000,0,4,0
48051,202008,주방용구,63308,921000,0,2,0
48052,202008,주방용구,63333,590000,0,7,0
48053,202008,주방용구,63335,160000,0,1,0
48054,202008,주방용구,63336,5412450,0,10,0
48055,202008,주방용구,63347,2340000,0,2,0
48056,202008,주방용구,63364,10,0,1,0
48057,202008,주방용구,63509,1350000,0,1,0
48058,202008,주방용구,63583,3780000,0,8,0
48059,202008,주방용구,63586,270000,0,1,0
48060,202008,주방용구,63591,4828500,50000,69,1
48061,202008,주방용구,63602,968000,0,1,0
48062,202008,주방용식기,63006,862000,0,8,0
48063,202008,주방용식기,63013,6100200,0,119,0
48064,202008,주방용식기,63016,25000,0,1,0
48065,202008,주방용식기,63025,28000,0,1,0
48066,202008,주방용식기,63031,1377000,0,27,0
48067,202008,주방용식기,63057,270000,0,8,0
48068,202008,주방용식기,63088,5621450,0,106,0
48069,202008,주방용식기,63089,1059500,0,23,0
48070,202008,주방용식기,63093,15669400,0,187,0
48071,202008,주방용식기,63094,48000,0,2,0
48072,202008,주방용식기,63095,16419010,0,58,0
48073,202008,주방용식기,63116,283000,0,7,0
48074,202008,주방용식기,63117,210000,0,3,0
48075,202008,주방용식기,63148,5814400,0,39,0
48076,202008,주방용식기,63155,60000,0,2,0
48077,202008,주방용식기,63172,656000,0,10,0
48078,202008,주방용식기,63183,30000,0,2,0
48079,202008,주방용식기,63197,320000,0,6,0
48080,202008,주방용식기,63204,1450000,0,1,0
48081,202008,주방용식기,63213,401000,0,16,0
48082,202008,주방용식기,63220,746500,0,12,0
48083,202008,주방용식기,63232,150000,0,4,0
48084,202008,주방용식기,63260,4317000,189000,69,2
48085,202008,주방용식기,63264,990500,0,36,0
48086,202008,주방용식기,63269,159000,0,4,0
48087,202008,주방용식기,63282,747000,15000,7,1
48088,202008,주방용식기,63297,2640000,0,20,0
48089,202008,주방용식기,63298,213000,0,7,0
48090,202008,주방용식기,63313,1753000,0,18,0
48091,202008,주방용식기,63333,742000,0,18,0
48092,202008,주방용식기,63364,55000,0,1,0
48093,202008,주방용식기,63507,1780000,0,35,0
48094,202008,주방용식기,63579,1359000,0,31,0
48095,202008,주방용식기,63589,208000,0,5,0
48096,202008,주방용식기,63591,1029000,75000,34,2
48097,202008,주방용식기,63595,118000,0,3,0
48098,202008,주방용식기,63639,3332950,0,94,0
48099,202008,주유소,63000,11411000,328000,185,3
48100,202008,주유소,63002,35678140,139340,810,2
48101,202008,주유소,63003,37866800,70700,775,1
48102,202008,주유소,63004,35543500,0,443,0
48103,202008,주유소,63008,62568090,164530,1502,4
48104,202008,주유소,63010,60000,0,1,0
48105,202008,주유소,63019,33676631,0,787,0
48106,202008,주유소,63026,75745342,360000,1633,6
48107,202008,주유소,63027,87089810,160000,1805,3
48108,202008,주유소,63031,10054832,0,247,0
48109,202008,주유소,63032,126962809,337600,2897,11
48110,202008,주유소,63034,36120661,145000,893,5
48111,202008,주유소,63043,63982696,0,1047,0
48112,202008,주유소,63044,118302930,480000,2967,11
48113,202008,주유소,63046,533882288,24200,8479,1
48114,202008,주유소,63049,52219236,135000,1355,3
48115,202008,주유소,63052,101011951,417170,2573,10
48116,202008,주유소,63053,26260381,0,670,0
48117,202008,주유소,63061,92004995,134520,1943,4
48118,202008,주유소,63064,29341755,0,612,0
48119,202008,주유소,63067,23728229,0,542,0
48120,202008,주유소,63070,78627286,208000,1773,5
48121,202008,주유소,63072,38430119,0,913,0
48122,202008,주유소,63074,45556004,83000,1258,2
48123,202008,주유소,63076,89242958,183810,2061,6
48124,202008,주유소,63077,57499846,24520,1765,3
48125,202008,주유소,63082,87044292,261410,2422,9
48126,202008,주유소,63088,35954789,100000,814,2
48127,202008,주유소,63092,56168181,115790,1341,5
48128,202008,주유소,63093,104832477,105020,2643,4
48129,202008,주유소,63094,123910317,197100,2411,4
